"Ano base","UF","Classe Substância","Substância Mineral","Quantidade Produção","Unidade de Medida - Produção","Quantidade Contido","Unidade de Medida - Contido","Indicação Contido","Quantidade Venda","Unidade de Medida - Venda","Valor Venda (R$)","Quantidade Consumo/Utilização na Usina","Unidade de Medida - Consumo/Utilização na Usina","Valor Consumo / Utilização na Usina (R$)","Quantidade Transferência para Transformação / Utilização / Consumo","Unidade de Medida - Transferência para Transformação / Utilização / Consumo","Valor Transferência para Transformação / Utilização / Consumo (R$)"
"2018","GO","Não-Metálicos","Amianto","111438,5","t","111438,500000000000000","t","","116518,55","t","217350234,61000001","0","t","0","0","t","0"
"2018","GO","Não-Metálicos","Areia","488084,67000000004","t",",000000000000000","-","","488444,92999999999","t","13985094,620000003","0","t","0","0","t","0"
"2018","GO","Não-Metálicos","Areias Industriais","137945,51000000001","t",",000000000000000","-","","136103,38","t","4892465,29","0","t","0","0","t","0"
"2018","GO","Não-Metálicos","Argilas","52868,360000000001","t",",000000000000000","-","","5288","t","1720","12000","t","96000","35980,360000000001","t","474311,31"
"2018","GO","Não-Metálicos","Bário","5318,1800000000003","t","3007,960000000000000","t","BaSO4","4537,1000000000004","t","852830,79000000004","0","t","0","0","t","0"
"2018","GO","Não-Metálicos","Calcário","6971713,2930000015","t",",000000000000000","-","","6017719,0030000005","t","313313167,79499996","0","t","0","923802,70999999996","t","19296085,859999999"
"2018","GO","Não-Metálicos","Dolomito e Magnesita","318916,78999999998","t",",000000000000000","-","","271217,63","t","12896580,91","0","t","0","0","t","0"
"2018","GO","Não-Metálicos","Fosfato","2214941,54","t","795828,680000000000000","t","P2O5","5515,1499999999996","t","3042101,48","152882,57000000001","t","25940539,239999998","1990302,4199999999","t","451268141,37"
"2018","GO","Não-Metálicos","Rochas (Britadas) e Cascalho","8313509,6069999998","t",",000000000000000","-","","6564414,0370000005","t","193042001,38500005","171,28","t","6255,1400000000003","1550580,95","t","21537799,75"
"2018","GO","Não-Metálicos","Saibro","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2018","GO","Não-Metálicos","Talco e outras Cargas Minerais","700","t",",000000000000000","-","","700","t","70000","0","t","0","0","t","0"
"2018","GO","Não-Metálicos","Vermiculita e Perlita","53305","t","52372,640000000000000","t","","46757,199999999997","t","56676321,25","5616","t","1903314,95","0","t","0"
"2018","MA","Não-Metálicos","Areia","12697,92","t",",000000000000000","-","","12697,92","t","147092,70999999999","0","t","0","0","t","0"
"2018","MA","Não-Metálicos","Argilas","9017832,5","t",",000000000000000","-","","8990190,5999999996","t","418418","27641,900000000001","t","372219,35999999999","0","t","0"
"2018","MA","Não-Metálicos","Calcário","25333,099999999999","t",",000000000000000","-","","25079,959999999999","t","23161136,050000001","0","t","0","0","t","0"
"2018","MA","Não-Metálicos","Gipsita","406796,20999999996","t",",000000000000000","-","","406796,20999999996","t","19355857,210000001","0","t","0","0","t","0"
"2018","MA","Não-Metálicos","Rochas (Britadas) e Cascalho","2940143,0899999999","t",",000000000000000","-","","2703184,2799999998","t","79195263,49000001","412,5","t","21155","0","t","0"
"2018","MG","Gemas e Diamantes","Diamante","4330,5000000000009","ct","4263,960000000000000","ct","","3122,9199999999992","ct","19893238,219999999","108,00000000000045","ct","6299,54","0","ct","0"
"2018","MG","Gemas e Diamantes","Gemas","245,21957000000003","kg","205,849580000000000","kg","","157,99981","kg","28205,648930000003","0","kg","0","0","kg","0"
"2018","MG","Metálicos","Alumínio (Bauxita)","1365843,47","t","573795,070000000000000","t","Al2O3","45441,809999999998","t","9409728,3100000005","0","t","0","1328283,3599999999","t","78906109,670000002"
"2018","MG","Metálicos","Chumbo","15779,810000000001","t","7267,040000000000000","t","Pb","14555,290000000001","t","55177176,530000001","0","t","0","0","t","0"
"2018","MG","Metálicos","Estanho","203617","kg","49638,000000000000000","kg","Sn","62730","kg","4201124,8200000003","0","kg","0","0","kg","0"
"2018","MG","Metálicos","Ferro","252413603,99000004","t","158933438,680000000000000","t","Fe","196539672,44999999","t","31946479683,59","0","t","0","51923150,689999998","t","4462462935,0699997"
"2018","MG","Metálicos","Lítio","17354","t","786,100000000000000","t","Li2O","2271","t","5413568,0099999998","0","t","0","10922,58","t","11262812,380000001"
"2018","MG","Metálicos","Manganês","303162,40000000002","t","71310,940000000000000","t","Mn","202368,38999999998","t","19123150,699999999","0","t","0","123354","t","21686185,569999997"
"2018","MG","Metálicos","Nióbio","129412","t","80833,000000000000000","t","Nb2O5","121445,16000000015","t","273564620,19999999","0","t","0","0","t","0"
"2018","MG","Metálicos","Ouro","32316,65062","kg","32316,650620000000000","kg","Au","31699,037160000003","kg","4648978,6365500009","0","kg","0","0","kg","0"
"2018","MG","Metálicos","Prata","3815,1933100000001","kg","3815,193310000000000","kg","Ag","3822,6992399999999","kg","6868,82017","0","kg","0","0","kg","0"
"2018","MG","Metálicos","Tântalo","560,38999999999999","t","141,069000000000000","t","Ta2O5","446,18000000000001","t","99928941,019999996","0","t","0","0","t","0"
"2018","MG","Metálicos","Titânio","2,5099999999999998","t","2,390000000000000","t","TiO2","0","t","0","0","t","0","0","t","0"
"2018","MG","Metálicos","Zinco","421730,54000000004","t","169772,850000000000000","t","Zn","53667,230000000003","t","132920069,44","0","t","0","357626,23999999999","t","277848086,61000001"
"2018","MG","Não-Metálicos","Areia","506116,21999999997","t",",000000000000000","-","","497710,36000000004","t","14052114,84","0","t","0","0","t","0"
"2018","MG","Não-Metálicos","Areias Industriais","523341,46999999997","t",",000000000000000","-","","144840,13","t","17216003,960000001","19589,84","t","237041,06","356452,04000000004","t","14523324,84"
"2018","MG","Não-Metálicos","Argilas","1476926,9700000004","t",",000000000000000","-","","313649,65000000002","t","67258311,739999995","451624,45999999996","t","1373766,1799999999","712694,67000000004","t","4138508,71"
"2018","MG","Não-Metálicos","Calcário","36503337,356000006","t",",000000000000000","-","","14028769,186000003","t","524441033,98799992","6134199,6800000006","t","28416683,670000002","16875077,440000001","t","279806484,61000001"
"2018","MG","Não-Metálicos","Cianita e outros minerais refratários","352","t",",000000000000000","-","","185,00999999999999","t","290622,08000000002","0","t","0","0","t","0"
"2018","MG","Não-Metálicos","Enxofre","184290,01999999999","t","60176,330000000000000","t","S","177256,5","t","75099167","0","t","0","0","t","0"
"2018","MG","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","212059,60999999999","t",",000000000000000","-","","203169,76000000001","t","35200529,25","0","t","0","0","t","0"
"2018","MG","Não-Metálicos","Fosfato","2860211,5899999999","t","993495,220000000000000","t","P2O5","7341,2399999999998","t","3481308,5499999998","476840,39000000001","t","317507019,87","2539620,6400000001","t","999165279,29999995"
"2018","MG","Não-Metálicos","Grafita","78980,899999999994","t","68232,580000000000000","t","","81613,320000000007","t","270345090,53999996","0","t","0","0","t","0"
"2018","MG","Não-Metálicos","Rochas (Britadas) e Cascalho","17540040,634","t",",000000000000000","-","","17083086,9815","t","519591367,11700004","180519,65999999997","t","1436143,8999999999","116020,73","t","4470528,4799999995"
"2018","MG","Não-Metálicos","Rochas Ornamentais","152,97","t",",000000000000000","-","","100,97","t","141320,17000000001","0","t","0","0","t","0"
"2018","MG","Não-Metálicos","Talco e outras Cargas Minerais","262286,69","t",",000000000000000","-","","208860,0925","t","61792272,665000007","19418,490000000002","t","3180483,4700000002","0","t","0"
"2018","MS","Metálicos","Ferro","3916752,4500000002","t","2538637,110000000000000","t","Fe","3998985,23","t","616238825,38","0","t","0","0","t","0"
"2018","MS","Metálicos","Manganês","670244","t","278742,030000000000000","t","Mn","632330","t","396900166,69","0","t","0","0","t","0"
"2018","MS","Não-Metálicos","Areia","273290,90000000002","t",",000000000000000","-","","277177,59999999998","t","5377348,5300000003","0","t","0","0","t","0"
"2018","MS","Não-Metálicos","Argilas","226574,50999999998","t",",000000000000000","-","","91706,460000000006","t","2448702,3499999996","123816,23","t","2216295,0600000001","6922,25","t","3295,9499999999998"
"2018","MS","Não-Metálicos","Calcário","4002304,2000000002","t",",000000000000000","-","","3416251,2800000003","t","157329135,05000001","0","t","0","674820,17000000004","t","12367212,129999999"
"2018","MS","Não-Metálicos","Fosfato","13036","t","1903,650000000000000","t","P2O5","12691","t","2746913,8999999999","0","t","0","0","t","0"
"2018","MS","Não-Metálicos","Rochas (Britadas) e Cascalho","4124860,9700000002","t",",000000000000000","-","","3713967,04","t","122329115,12000002","147864,82000000001","t","2000253,6599999999","14427,799999999999","t","288554,71999999997"
"2018","MS","Não-Metálicos","Talco e outras Cargas Minerais","111368,05","t",",000000000000000","-","","0","t","0","0","t","0","111368,05","t","2235062,0499999998"
"2018","MT","Gemas e Diamantes","Diamante","29847,689999999999","ct","29769,420000000000000","ct","","26454,59","ct","6238962,4199999999","0","ct","0","0","ct","0"
"2018","MT","Metálicos","Estanho","295561","kg","198025,870000000000000","kg","Sn","295561","kg","256399","0","kg","0","0","kg","0"
"2018","MT","Metálicos","Manganês","22800","t","9120,000000000000000","t","Mn","0","t","0","0","t","0","0","t","0"
"2018","MT","Metálicos","Ouro","9060,7662600000003","kg","9060,617610000000000","kg","Au","8997,3144200000024","kg","1231941,7142100004","1,0000000000000001E-5","kg","464,45249999999999","9,7972000000000001","kg","464,45249999999999"
"2018","MT","Não-Metálicos","Areia","80722,340000000011","t",",000000000000000","-","","79776,540000000008","t","1924306,0900000001","0","t","0","0","t","0"
"2018","MT","Não-Metálicos","Argilas","2027035,8100000001","t",",000000000000000","-","","1991779,8900000001","t","9070000,0700000003","0","t","0","1124825,2","t","1589671,1299999999"
"2018","MT","Não-Metálicos","Calcário","8750442,6199999992","t",",000000000000000","-","","7130756,6799999997","t","402707184,93000007","1151858,46","t","904440","491059,39000000001","t","8969500,4199999999"
"2018","MT","Não-Metálicos","Dolomito e Magnesita","2065155,4399999999","t",",000000000000000","-","","1980852,9999999998","t","94024045,030000001","0","t","0","0","t","0"
"2018","MT","Não-Metálicos","Rochas (Britadas) e Cascalho","3867075,6800000006","t",",000000000000000","-","","3752837,9399999999","t","125177285,39","10208,799999999999","t","458752,21999999997","0","t","0"
"2018","PA","Metálicos","Alumínio (Bauxita)","27300460,530000001","t","13322525,030000000000000","t","Al2O3","27592710,899999999","t","3407150743,5799999","0","t","0","0","t","0"
"2018","PA","Metálicos","Cobre","972184,64000000013","t","297060,570000000000000","t","Cu","964296,93000000005","t","7843934301,1599998","0","t","0","0","t","0"
"2018","PA","Metálicos","Estanho","5375852,4199999999","kg","4028479,000000000000000","kg","Sn","4232639","kg","61852504,240000002","0","kg","0","0","kg","0"
"2018","PA","Metálicos","Ferro","193640383","t","125822249,050000000000000","t","Fe","196193436","t","35047452158,519997","0","t","0","3232754","t","173176289,44999999"
"2018","PA","Metálicos","Manganês","2037856,9299999999","t","872437,310000000000000","t","Mn","2414589,75","t","1416761119,26","0","t","0","0","t","0"
"2018","PA","Metálicos","Níquel","82108,380000000005","t","22944,370000000000000","t"," Ni","77732,550000000003","t","940425322,88999999","0","t","0","0","t","0"
"2018","PA","Metálicos","Ouro","4894,3929300000018","kg","4883,076400000000000","kg","Au","4791,9779100000005","kg","630884,54800000018","466,13047999999998","kg","61939,23244","466,13047999999998","kg","61939,23244"
"2018","PA","Metálicos","Prata","287,01753000000002","kg","287,017530000000000","kg","Ag","311,98720000000003","kg","725,92921999999999","0","kg","0","0","kg","0"
"2018","PA","Não-Metálicos","Areia","210,22","t",",000000000000000","-","","210,22","t","15377,84","0","t","0","0","t","0"
"2018","PA","Não-Metálicos","Areias Industriais","40712,610000000001","t",",000000000000000","-","","0","t","0","0","t","0","40712,610000000001","t","9305541,0199999996"
"2018","PA","Não-Metálicos","Argilas","102669,13","t",",000000000000000","-","","48631,129999999997","t","121577,82000000001","12300","t","220260","50940,410000000003","t","878847,65000000002"
"2018","PA","Não-Metálicos","Calcário","2006678,9399999999","t",",000000000000000","-","","378285,01000000001","t","19472775,07","0","t","0","1392168,3300000001","t","25449519,670000002"
"2018","PA","Não-Metálicos","Caulim","1283831,2000000002","t",",000000000000000","-","","1243020,8300000001","t","565530049,28999996","0","t","0","0","t","0"
"2018","PA","Não-Metálicos","Fosfato","98520","t","23802,430000000000000","t","P2O5","76578,699999999997","t","44072136,520000003","0","t","0","0","t","0"
"2018","PA","Não-Metálicos","Rochas (Britadas) e Cascalho","1383763,8","t",",000000000000000","-","","1325665,23","t","67512880,340000004","177,55000000000001","t","2814","0","t","0"
"2018","PB","Metálicos","Titânio","123267,46000000001","t","68701,300000000000000","t","TiO2","68567,259999999995","t","45690962,259999998","0","t","0","4475,8100000000004","t","2196593,2000000002"
"2018","PB","Metálicos","Zircônio","16960,5","t","10948,450000000000000","t","ZrSiO4","15761","t","99066021,760000005","0","t","0","0","t","0"
"2018","PB","Não-Metálicos","Areias Industriais","169846,47","t",",000000000000000","-","","18519,07","t","158536,35999999999","0","t","0","151744,76999999999","t","6319657,4000000004"
"2018","PB","Não-Metálicos","Argilas","354389,58000000002","t",",000000000000000","-","","338446,44","t","181888511,73999998","0","t","0","57929,559999999998","t","383710,96000000002"
"2018","PB","Não-Metálicos","Calcário","3166860,8600000003","t",",000000000000000","-","","1532517,04","t","46387915,68","0","t","0","1636325,9500000002","t","30587646,09"
"2018","PB","Não-Metálicos","Cianita e outros minerais refratários","385,79000000000002","t",",000000000000000","-","","868,5","t","1125927,74","0","t","0","0","t","0"
"2018","PB","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","148708,20999999999","t",",000000000000000","-","","148708,20999999999","t","6042217,6900000004","0","t","0","0","t","0"
"2018","PB","Não-Metálicos","Rochas (Britadas) e Cascalho","918634,62","t",",000000000000000","-","","859356,67999999993","t","27782995,389999997","0","t","0","0","t","0"
"2018","PB","Não-Metálicos","Rochas Ornamentais","6684,0599999999995","t",",000000000000000","-","","6288,6300000000001","t","10598160,449999999","283,02999999999997","t","275048,17999999999","0","t","0"
"2018","PE","Metálicos","Ouro","2,5830000000000002","kg","2,583000000000000","kg","Au","2,5830000000000002","kg","335,86228999999997","0","kg","0","0","kg","0"
"2018","PE","Não-Metálicos","Areia","17300","t",",000000000000000","-","","17300","t","135500","0","t","0","0","t","0"
"2018","PE","Não-Metálicos","Areias Industriais","155446,60999999999","t",",000000000000000","-","","4230","t","48264,300000000003","0","t","0","115830,06","t","8245347,96"
"2018","PE","Não-Metálicos","Argilas","62796,220000000001","t",",000000000000000","-","","16599,450000000001","t","1465333,1600000001","0","t","0","43712,769999999997","t","500647,53999999998"
"2018","PE","Não-Metálicos","Calcário","50809,43","t",",000000000000000","-","","18611,150000000001","t","249211,5","0","t","0","32198,279999999999","t","419457,85999999999"
"2018","PE","Não-Metálicos","Dolomito e Magnesita","117,93000000000001","t",",000000000000000","-","","117,93000000000001","t","18537,919999999998","0","t","0","0","t","0"
"2018","PE","Não-Metálicos","Gipsita","702851,28999999992","t",",000000000000000","-","","488938,87000000005","t","27154490,119999997","0","t","0","100946,66","t","9095146,0600000005"
"2018","PE","Não-Metálicos","Rochas (Britadas) e Cascalho","4105598,3500000001","t",",000000000000000","-","","3958662,6900000004","t","106854151,31000002","0","t","0","21023,779999999999","t","525594,79000000004"
"2018","PE","Não-Metálicos","Vermiculita e Perlita","3403,4000000000001","t","170,680000000000000","t","","1311,1900000000001","t","2848400","0","t","0","0","t","0"
"2018","PI","Gemas e Diamantes","Gemas","1","kg","1,000000000000000","kg","","1","kg","1","0","kg","0","0","kg","0"
"2018","PI","Não-Metálicos","Argilas","16001,02","t",",000000000000000","-","","554,22000000000003","t","76755,759999999995","3177,5500000000002","t","58275,360000000001","6646,8000000000002","t","317753,82999999996"
"2018","PI","Não-Metálicos","Calcário","594968,86999999988","t",",000000000000000","-","","594968,86999999988","t","37942832,406400003","0","t","0","0","t","0"
"2018","PI","Não-Metálicos","Dolomito e Magnesita","37979,270000000004","t",",000000000000000","-","","37979,270000000004","t","2596405,5436","0","t","0","0","t","0"
"2018","PI","Não-Metálicos","Rochas (Britadas) e Cascalho","890090,09999999998","t",",000000000000000","-","","732777,77000000014","t","30002156,650000002","0","t","0","4251","t","178542"
"2018","PI","Não-Metálicos","Saibro","19157,509999999998","t",",000000000000000","-","","19156,509999999998","t","510770,78000000003","0","t","0","0","t","0"
"2018","PR","Energéticos","Carvão Mineral","111697,03","t",",000000000000000","-","","111697,03","t","40511932,630000003","0","t","0","0","t","0"
"2018","PR","Metálicos","Ouro","289,60536999999999","kg","289,576410000000000","kg","Au","287,87099999999998","kg","42799,349999999999","0","kg","0","0","kg","0"
"2018","PR","Metálicos","Prata","41,130850000000002","kg","41,089720000000000","kg","Ag","47","kg","98,700000000000003","0","kg","0","0","kg","0"
"2018","PR","Não-Metálicos","Areia","2279574,3400000003","t",",000000000000000","-","","2218359,7999999998","t","36969187,68","16450,139999999999","t","107956,32000000001","35848","t","860352"
"2018","PR","Não-Metálicos","Areias Industriais","1128","t",",000000000000000","-","","1128","t","18321,299999999999","0","t","0","0","t","0"
"2018","PR","Não-Metálicos","Argilas","226463,53000000003","t",",000000000000000","-","","34009,160000000003","t","7332791,79","26233,330000000002","t","222923,42000000001","166181,48000000001","t","1558103,71"
"2018","PR","Não-Metálicos","Calcário","12232539,949999996","t",",000000000000000","-","","2911293,4500000007","t","94996390,390000001","2225454,8999999999","t","38824573,840000004","7039315,379999999","t","90097693,75"
"2018","PR","Não-Metálicos","Caulim","2789,54","t",",000000000000000","-","","2789,54","t","1006984,52","0","t","0","0","t","0"
"2018","PR","Não-Metálicos","Dolomito e Magnesita","326752,76000000001","t",",000000000000000","-","","315485,91999999998","t","5167733,709999999","0","t","0","0","t","0"
"2018","PR","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","82339,729999999996","t",",000000000000000","-","","0","t","0","0","t","0","88240,619999999995","t","3655230,5499999998"
"2018","PR","Não-Metálicos","Fluorita e Criolita","23895,170000000002","t","19405,580000000000000","t","","24035,830000000002","t","23442444,409999996","0","t","0","0","t","0"
"2018","PR","Não-Metálicos","Rochas (Britadas) e Cascalho","16775595,390000002","t",",000000000000000","-","","14561654,250000006","t","367582579,66000015","1225651,95","t","23008748","486677,35999999999","t","9122679,8599999994"
"2018","PR","Não-Metálicos","Rochas Ornamentais","9771,6000000000004","t",",000000000000000","-","","7921,5600000000004","t","439477,29000000004","0","t","0","1828,3399999999999","t","1880852,1299999999"
"2018","PR","Não-Metálicos","Talco e outras Cargas Minerais","404688,96000000002","t",",000000000000000","-","","39306,009999999995","t","10560324,969999999","0","t","0","365507,78999999998","t","3502299,3399999999"
"2018","RJ","Metálicos","Monazita e Terras-Raras","800","t","800,000000000000000","t","ETR","800","t","1441865","0","t","0","0","t","0"
"2018","RJ","Metálicos","Titânio","6090","t","6090,000000000000000","t","TiO2","6090","t","3893442,6800000002","0","t","0","0","t","0"
"2018","RJ","Metálicos","Zircônio","883","t","883,000000000000000","t","ZrSiO4","883","t","2348538,7000000002","0","t","0","0","t","0"
"2018","RJ","Não-Metálicos","Areia","130140,48","t",",000000000000000","-","","130140,48","t","1866608,05","0","t","0","0","t","0"
"2018","RJ","Não-Metálicos","Argilas","62184,760000000002","t",",000000000000000","-","","2906,8299999999999","t","423912,71999999997","0","t","0","59277,93","t","388588,72999999998"
"2018","RJ","Não-Metálicos","Calcário","1747164,54","t",",000000000000000","-","","97655,630000000005","t","9653100,9000000004","0","t","0","1648403,3500000001","t","23633580,469999999"
"2018","RJ","Não-Metálicos","Fluorita e Criolita","4300","t","4300,000000000000000","t","","4173,0900000000001","t","2950818,79","0","t","0","0","t","0"
"2018","RJ","Não-Metálicos","Rochas (Britadas) e Cascalho","11813854,679999996","t",",000000000000000","-","","11420251,83","t","320179330,54000008","0","t","0","123843,58","t","3559858,98"
"2018","RJ","Não-Metálicos","Rochas Ornamentais - Outras","16252,77","t",",000000000000000","-","","16252,77","t","566534,09999999998","0","t","0","16252,77","t","566534,09999999998"
"2018","RN","Gemas e Diamantes","Gemas","118,45599000000001","kg","118,455990000000000","kg","","43,733760000000004","kg","7444,5259800000003","0","kg","0","0","kg","0"
"2018","RN","Metálicos","Ferro","0","t",",000000000000000","t","Fe","17525,939999999999","t","851295,28000000003","0","t","0","0","t","0"
"2018","RN","Metálicos","Ouro","6,2667799999999998","kg","6,266780000000000","kg","Au","4,7208999999999994","kg","698,69379000000004","0","kg","0","0","kg","0"
"2018","RN","Metálicos","Tungstênio","473,97999999999996","t","345,750000000000000","t","WO3","479,29999999999995","t","26876089,75","0","t","0","0","t","0"
"2018","RN","Não-Metálicos","Areias Industriais","553","t",",000000000000000","-","","553","t","152700","0","t","0","0","t","0"
"2018","RN","Não-Metálicos","Argilas","56436,68","t",",000000000000000","-","","0","t","0","56436,68","t","39505,68","0","t","0"
"2018","RN","Não-Metálicos","Calcário","1726272,7000000004","t",",000000000000000","-","","48431,919999999998","t","7250989,1400000006","1677840,78","t","29745042,48","0","t","0"
"2018","RN","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","7799,0200000000004","t",",000000000000000","-","","7799,0200000000004","t","3264757,3500000001","0","t","0","0","t","0"
"2018","RN","Não-Metálicos","Gipsita","2336,8200000000002","t",",000000000000000","-","","0","t","0","2336,8200000000002","t","75479,289999999994","0","t","0"
"2018","RN","Não-Metálicos","Rochas (Britadas) e Cascalho","851645,37999999989","t",",000000000000000","-","","790250,91000000003","t","25858921,16","6495,6999999999998","t","105230,34","0","t","0"
"2018","RN","Não-Metálicos","Rochas Ornamentais","7871,4300000000003","t",",000000000000000","-","","6021,1400000000003","t","19911830,890000001","0","t","0","0","t","0"
"2018","RO","Metálicos","Estanho","9757093,6600000001","kg","6539780,850000000000000","kg","Sn","7238016,2999999998","kg","248659895,42999995","1062043,6299999999","kg","40639319,130000003","326950","kg","12745896,879999999"
"2018","RO","Metálicos","Manganês","37208,779999999999","t","18232,300000000000000","t","Mn","0","t","0","0","t","0","0","t","0"
"2018","RO","Metálicos","Nióbio","509,44450000000001","t","285,647570000000000","t","Nb2O5","346,95799999999997","t","13552888,665999999","0","t","0","246,89000000000001","t","16746736,669999998"
"2018","RO","Metálicos","Ouro","734,8902999999998","kg","734,890300000000000","kg","Au","734,8902999999998","kg","99099,68462","0","kg","0","0","kg","0"
"2018","RO","Metálicos","Tântalo","1,9555","t",",608000000000000","t","Ta2O5","5,3120000000000003","t","277365,42400000006","0","t","0","0","t","0"
"2018","RO","Metálicos","Titânio","69,084450000000004","t","1245,600000000000000","t","TiO2","20,44445","t","433,72300000000001","0","t","0","0","t","0"
"2018","RO","Não-Metálicos","Areia","30114,919999999998","t",",000000000000000","-","","26947,220000000001","t","1338078,3799999999","0","t","0","0","t","0"
"2018","RO","Não-Metálicos","Argilas","80","t",",000000000000000","-","","76,5","t","2100","0","t","0","0","t","0"
"2018","RO","Não-Metálicos","Calcário","377899","t",",000000000000000","-","","0","t","0","0","t","0","360658","t","19451195"
"2018","RO","Não-Metálicos","Rochas (Britadas) e Cascalho","1235233,4299999999","t",",000000000000000","-","","919635,40999999992","t","50424104,020000011","91700,260000000009","t","2120228,29","0","t","0"
"2018","RO","Não-Metálicos","Saibro","859","t",",000000000000000","-","","859","t","5426,8400000000001","0","t","0","0","t","0"
"2018","RR","Não-Metálicos","Areia","3100","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2018","RR","Não-Metálicos","Rochas (Britadas) e Cascalho","121804,84","t",",000000000000000","-","","85349,839999999997","t","3613289,9300000002","36455","t","907729,5","0","t","0"
"2018","RS","Energéticos","Carvão Mineral","2522690,8300000001","t",",000000000000000","-","","2353158,3900000001","t","343023567,41000003","0","t","0","0","t","0"
"2018","RS","Não-Metálicos","Areia","37583,010000000002","t",",000000000000000","-","","27893,73","t","538541","0","t","0","0","t","0"
"2018","RS","Não-Metálicos","Areias Industriais","54101,300000000003","t",",000000000000000","-","","54101,300000000003","t","1743994,03","0","t","0","0","t","0"
"2018","RS","Não-Metálicos","Argilas","6672,3999999999996","t",",000000000000000","-","","63908,900000000001","t","69940,5","247,5","t","32657,240000000002","0","t","0"
"2018","RS","Não-Metálicos","Calcário","3421150,0499999993","t",",000000000000000","-","","3195534,0999999996","t","170130067,57000002","0","t","0","216291,25","t","4890332,0499999998"
"2018","RS","Não-Metálicos","Caulim","74766,130000000005","t",",000000000000000","-","","70207,130000000005","t","7837627,8899999997","0","t","0","0","t","0"
"2018","RS","Não-Metálicos","Rochas (Britadas) e Cascalho","15046662,199999992","t",",000000000000000","-","","12286954,319999993","t","299312812,95000005","621067,04000000004","t","6758498,7799999993","2042062,1799999997","t","32255669,870000001"
"2018","RS","Não-Metálicos","Saibro","75427,5","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2018","SC","Energéticos","Carvão Mineral","2157866,8600000003","t",",000000000000000","-","","2182969,48","t","592698398,97000003","0","t","0","0","t","0"
"2018","SC","Não-Metálicos","Areia","320934","t",",000000000000000","-","","277662,44","t","7230944,9000000013","0","t","0","0","t","0"
"2018","SC","Não-Metálicos","Areias Industriais","1139043,1600000001","t",",000000000000000","-","","1140621,8800000001","t","73391693","0","t","0","0","t","0"
"2018","SC","Não-Metálicos","Argilas","149679,32999999999","t",",000000000000000","-","","0","t","0","0","t","0","149912,72999999998","t","5981633,1699999999"
"2018","SC","Não-Metálicos","Calcário","2407252,3000000003","t",",000000000000000","-","","971912,13000000024","t","46634333,07","0","t","0","1434722,6000000001","t","25870421,460000001"
"2018","SC","Não-Metálicos","Caulim","30566,689999999999","t",",000000000000000","-","","30566,689999999999","t","7907394,6900000004","0","t","0","0","t","0"
"2018","SC","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","139896,39000000001","t",",000000000000000","-","","148840,79000000001","t","26615478,389999997","0","t","0","0","t","0"
"2018","SC","Não-Metálicos","Rochas (Britadas) e Cascalho","17408429,050000004","t",",000000000000000","-","","15391729,420000004","t","376813432,02999991","822745,23999999999","t","19555799","1019587,3199999999","t","12929381,459999999"
"2018","SC","Não-Metálicos","Rochas Ornamentais - Outras","66110,149999999994","t",",000000000000000","-","","66489,790000000008","t","275983,73999999999","50","t","0","0","t","0"
"2018","SC","Não-Metálicos","Saibro","238521,83000000002","t",",000000000000000","-","","184352,03","t","2011332,1600000001","59415,029999999999","t","626732,08999999997","0","t","0"
"2018","SE","Não-Metálicos","Argilas","163771,70000000001","t",",000000000000000","-","","0","t","0","0","t","0","163771,70000000001","t","1747805,77"
"2018","SE","Não-Metálicos","Calcário","3508511,29","t",",000000000000000","-","","389749,63","t","6635092,5499999998","0","t","0","2964787,0699999998","t","24295837,77"
"2018","SE","Não-Metálicos","Potássio","344253,25","t","201181,590000000000000","t","K2O","346909,28000000003","t","397766494,88","0","t","0","0","t","0"
"2018","SE","Não-Metálicos","Rochas (Britadas) e Cascalho","847702,87","t",",000000000000000","-","","787212,52999999991","t","24099386,400000002","0","t","0","0","t","0"
"2018","SP","Energéticos","Turfa","13988","t",",000000000000000","-","","0","t","0","0","t","0","11228,950000000001","t","265658,46999999997"
"2018","SP","Metálicos","Ferro","414305,90000000002","t","312303,790000000000000","t","Fe","148770,38","t","2107908,1899999999","0","t","0","0","t","0"
"2018","SP","Não-Metálicos","Areia","9031535,0500000007","t",",000000000000000","-","","8973222,4000000004","t","230995394,84000012","0","t","0","0","t","0"
"2018","SP","Não-Metálicos","Areias Industriais","4513090,790000001","t",",000000000000000","-","","4051002,3100000001","t","233415679,38000003","0","t","0","446049,77000000002","t","12034946,109999999"
"2018","SP","Não-Metálicos","Argilas","1307565,8899999999","t",",000000000000000","-","","1004644,47","t","35564288,420000002","0","t","0","341858,91999999998","t","6056209,1299999999"
"2018","SP","Não-Metálicos","Calcário","8857225,5300000012","t",",000000000000000","-","","3450199,1699999999","t","171308538,68999997","0","t","0","5435153,6700000009","t","138635410"
